File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,Enable(bool enable),7,7,5,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"GetUniform(const vec_t& position, const matrix_t& mat)",4,4,4,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"ComputeContext(const float *view, const float *projection, float *matrix, MODE mode)",36,31,27,1,5,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"ComputeColors(ImU32 *colors, int type, OPERATION operation)",33,33,18,10,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"ComputeTripodAxisAndVisibility(int axisIndex, vec_t& dirPlaneX, vec_t& dirPlaneY, bool& belowAxisLimit, bool& belowPlaneLimit)",47,36,32,1,8,0,3,19,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"ComputeSnap(float*value, float snap)",9,9,6,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"ComputeSnap(vec_t& value, float *snap)",5,5,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,ComputeAngleOnPlan(),11,10,10,1,1,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,DrawRotationGizmo(int type),52,43,35,4,8,0,1,1,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,DrawHatchedAxis(const vec_t& axis),7,7,5,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,DrawScaleGizmo(int type),61,38,29,6,10,0,13,50,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,DrawTranslationGizmo(int type),62,48,37,7,9,0,5,9,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"HandleAndDrawLocalBounds(float *bounds, matrix_t *matrix, float *snapValues)",169,134,105,15,25,1,10,67,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,GetScaleType(),30,23,19,4,5,0,2,2,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,GetRotateType(),28,20,17,5,7,0,1,2,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,GetMoveType(vec_t *gizmoHitProportion),37,27,21,6,8,0,2,2,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"HandleTranslation(float *matrix, float *deltaMatrix, int& type, float *snap)",79,61,46,7,11,0,7,19,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"HandleScale(float *matrix, float *deltaMatrix, int& type, float *snap)",80,61,47,8,12,0,7,20,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"HandleRotation(float *matrix, float *deltaMatrix, int& type, float *snap)",79,64,44,9,13,0,2,3,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"DecomposeMatrixToComponents(const float *matrix, float *translation, float *rotation, float *scale)",16,12,12,0,4,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"RecomposeMatrixFromComponents(const float *translation, const float *rotation, const float *scale, float *matrix)",21,18,13,3,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"Manipulate(const float *view, const float *projection, OPERATION operation, MODE mode, float *matrix, float *deltaMatrix, float *snap, float *localBounds, float *boundsSnap)",52,44,25,14,5,0,3,7,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"DrawCube(const float *view, const float *projection, float *matrix)",50,40,28,7,6,0,4,10,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.h,"EditTransform(const Camera& camera, matrix_t& matrix)",56,55,39,14,1,1,0,2,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,"ImGui_ImplDX11_RenderDrawLists(ImDrawData* draw_data, gfx::CommandBuffer* commandBuffer)",130,97,80,11,10,0,23,90,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,"ImGui_ImplDX11_WndProcHandler(HWND, UINT msg, WPARAM wParam, LPARAM lParam)",44,43,27,16,0,0,1,8,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,ImGui_ImplDX11_CreateFontsTexture(),22,16,16,0,3,0,3,11,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,ImGui_ImplDX11_CreateDeviceObjects(),179,110,65,19,17,2,52,293,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,ImGui_ImplDX11_InvalidateDeviceObjects(),18,6,5,4,2,0,10,95,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,"ImGui_ImplDX11_Init(void* hwnd, gfx::Device* device)",34,30,28,5,4,2,0,41,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,ImGui_ImplDX11_Shutdown(),5,5,5,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\imgui_impl_dx11.cpp,ImGui_ImplDX11_NewFrame(),33,18,16,2,6,0,9,53,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,GetMemTrackerListHead(),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,ImGui_Style_SetDark(float alpha_),67,62,56,3,4,0,1,8,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,StartCounter(),10,8,7,1,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,GetCounter(),4,4,4,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"WndProc(HWND hWnd, UINT msg, WPARAM wParam, LPARAM lParam)",24,16,9,8,0,1,8,25,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"PrintVector(const fnd::math::Vector<TElement, ELEMENT_COUNT>& vec)",9,9,7,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"LoadFileContents(const char* path, fnd::memory::MemoryArenaBase* memoryArena, size_t* fileSize = nullptr)",18,18,16,6,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"AttachWindow(HWND b, HWND a)",10,10,10,0,0,8,0,41,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Copy4x4FloatMatrix(float* matFrom, float* matTo)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Get4x4FloatMatrixValue(float* mat, int column, int row)",4,4,4,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Set4x4FloatMatrixValue(float* mat, int column, int row, float value)",4,4,4,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,Make4x4FloatMatrixIdentity(float* mat),3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Make4x4FloatProjectionMatrixLH(float* mat, float fovInRadians, float width, float height, float near, float far)",12,10,10,0,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Make4x4FloatMatrixTranspose(float* mat, float* result)",6,6,4,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Get4x4FloatMatrixColumn(float* mat, int column)",7,7,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Make4x4FloatRotationMatrix(float* mat, fnd::math::float3 axisIn, float rad)",48,39,38,1,9,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"Make4x4FloatTranslationMatrix(float* mat, fnd::math::float3 t)",5,5,4,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"MultiplyMatrices(float* matA, float* matB, float* result)",11,11,8,3,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"EditTransform(float camera[16], float projection[16], float matrix[16])",60,55,43,14,1,1,4,12,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"win32_main(int argc, char* argv[])",1066,857,768,98,173,3,36,159,
D:\Dev\Projects\_2017\locust\src\engine\runtime\win32\win32_main.cpp,"main(int argc, char* argv[])",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\tools\editor\main.cpp,"WndProc(HWND hWnd, UINT msg, WPARAM wParam, LPARAM lParam)",23,19,14,7,4,1,0,4,
D:\Dev\Projects\_2017\locust\src\engine\tools\editor\main.cpp,"main(int argc, char* argv[])",72,52,49,7,20,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\tools\logging_console\main.cpp,"main(int argc, char* argv)",34,24,23,2,10,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\logging\logging.cpp,LoggerBase::LoggerBase(),9,9,7,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\logging\logging.cpp,LoggerBase::~LoggerBase(),14,12,10,4,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\logging\logging.cpp,"LoggerBase::LogDispatch(LogChannel channel, LogLevel level, LogVerbosity verbosity, SourceInfo scInfo, const char* format, ...)",9,9,8,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\logging\logging.h,HashString(const char *str),8,7,6,2,1,1,0,6,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Vector(),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Vector(TElement v),1,1,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator TElement*(),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator [](size_t index),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator [](size_t index) const,1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator +=(const Vector& other),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator -=(const Vector& other),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator *=(const Vector& other),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator +=(TElement v),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator -=(TElement v),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,operator *=(TElement v),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Sqrt(float n),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Sqrt(double n),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Sin(float n),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Cos(float n),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Sin(double n),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,Cos(double n),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Add(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Subtract(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Multiply(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Divide(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Add(const Vector<TElement, ELEMENT_COUNT>& a, TElement v)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Subtract(const Vector<TElement, ELEMENT_COUNT>& a, TElement v)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Multiply(const Vector<TElement, ELEMENT_COUNT>& a, TElement v)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Divide(const Vector<TElement, ELEMENT_COUNT>& a, TElement v)",4,4,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Dot(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Dot(const Vector<float, ELEMENT_COUNT>& a, const Vector<float, ELEMENT_COUNT>& b)",4,4,4,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Dot(const Vector<double, ELEMENT_COUNT>& a, const Vector<double, ELEMENT_COUNT>& b)",4,4,4,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Length(const Vector<TElement, ELEMENT_COUNT>& v)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"Normalize(const Vector<TElement, ELEMENT_COUNT>& v)",4,4,4,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"operator +(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"operator -(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"operator *(const Vector<TElement, ELEMENT_COUNT>& a, const Vector<TElement, ELEMENT_COUNT>& b)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"operator +(const Vector<TElement, ELEMENT_COUNT>& a, TElement v)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"operator -(const Vector<TElement, ELEMENT_COUNT>& a, TElement v)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\math\math.h,"operator *(const Vector<TElement, ELEMENT_COUNT>& a, TElement v)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,"TLSFAllocator::TLSFAllocator(void* memory, size_t memsize)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,"TLSFAllocator::Allocate(size_t size, size_t alignment, size_t offset)",9,9,9,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,TLSFAllocator::Free(void* ptr),4,4,4,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,TLSFAllocator::GetAllocationSize(void* ptr),3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,"LinearAllocator::LinearAllocator(void* memory, size_t memsize)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,"LinearAllocator::Allocate(size_t size, size_t alignment, size_t offset)",9,9,9,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,LinearAllocator::GetAllocationSize(void* ptr),3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,LinearAllocator::Reset(),2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\allocators.cpp,LinearAllocator::Free(void* ptr),2,1,1,0,0,0,1,6,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"AlignAddress(void* address, size_t alignment)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"MemoryArena<TAllocator, TThreadPolicy, TBoundsCheckingPolicy, TMemoryTrackingPolicy, TMemoryTaggingPolicy>::Allocate(size_t size, size_t alignment, SourceInfo scInfo)",18,12,12,2,6,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"MemoryArena<TAllocator, TThreadPolicy, TBoundsCheckingPolicy, TMemoryTrackingPolicy, TMemoryTaggingPolicy>::Free(void* ptr)",18,11,11,1,7,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"operator new(size_t, fnd::internal::PlacementNewDummy, void* ptr)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"operator delete(void*, fnd::internal::PlacementNewDummy, void*)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,CheckSize(),2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"Delete(T* object, Arena* arena)",3,3,3,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"NewArray(size_t count, Arena* arena, SourceInfo scInfo)",19,16,15,2,2,0,1,4,
D:\Dev\Projects\_2017\locust\src\foundation\memory\memory.h,"DeleteArray(T* array, Arena* arena)",20,17,16,1,2,0,1,4,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"Address::Address(uint8_t a, uint8_t b, uint8_t c, uint8_t d, Port port)",6,6,3,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"Address::Address(uint32_t address, Port port)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,Address::GetA() const,2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,Address::GetB() const,3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,Address::GetC() const,3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,Address::GetD() const,3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,InitializeSocketLayer(),7,7,4,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,ShutdownSocketLayer(),4,4,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,UDPSocket::UDPSocket(),2,1,1,0,1,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,UDPSocket::Open(Port port),37,33,20,10,4,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,UDPSocket::Close(),9,9,6,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,UDPSocket::IsOpen(),3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,UDPSocket::IsOpen(Port* port),15,13,10,6,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"UDPSocket::Send(Address* address, void* data, size_t numBytes)",10,10,9,3,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"UDPSocket::Receive(Address* address, void* buffer, size_t bufferSize)",16,13,10,2,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPListenSocket::TCPListenSocket(),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"TCPListenSocket::Listen(Port port, size_t maxConnections)",42,37,23,12,5,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPListenSocket::StopListen(),9,9,6,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPListenSocket::IsListening(),3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPListenSocket::IsListening(Port* port),14,13,10,6,1,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"TCPListenSocket::HasConnection(Address* address, TCPConnectionSocket* socket)",9,9,8,3,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPConnectionSocket::TCPConnectionSocket(),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPConnectionSocket::Connect(Address* remoteAddress),31,26,19,9,5,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPConnectionSocket::Open(SocketHandle socket),29,16,11,4,7,0,6,18,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPConnectionSocket::Close(),9,9,6,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPConnectionSocket::IsConnected(),3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,TCPConnectionSocket::IsConnected(Address* address),15,14,11,6,1,0,0,0,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"TCPConnectionSocket::Send(void* data, size_t numBytes)",11,6,5,3,0,0,5,11,
D:\Dev\Projects\_2017\locust\src\foundation\sockets\sockets.cpp,"TCPConnectionSocket::Receive(void* buffer, size_t bufferSize)",9,8,6,1,1,0,0,0,
